1920;1080;0;1;0.078125;0.9560546875;0.000000;89.000000;0.000000;60.000000;frame-0000000.png
1920;1080;0.078125;1;0.15625;0.9560546875;18.947369;88.063156;0.000000;60.000000;frame-0000001.png
1920;1080;0.15625;1;0.234375;0.9560546875;37.894737;87.126312;0.000000;60.000000;frame-0000002.png
1920;1080;0.234375;1;0.3125;0.9560546875;56.842106;86.189476;0.000000;60.000000;frame-0000003.png
1920;1080;0.3125;1;0.390625;0.9560546875;75.789474;85.252632;0.000000;60.000000;frame-0000004.png
1920;1080;0.390625;1;0.46875;0.9560546875;94.736839;84.315788;0.000000;60.000000;frame-0000005.png
1920;1080;0.46875;1;0.546875;0.9560546875;113.684212;83.378944;0.000000;60.000000;frame-0000006.png
1920;1080;0.546875;1;0.625;0.9560546875;132.631577;82.442108;0.000000;60.000000;frame-0000007.png
1920;1080;0.625;1;0.703125;0.9560546875;151.578949;81.505264;0.000000;60.000000;frame-0000008.png
1920;1080;0.703125;1;0.78125;0.9560546875;170.526321;80.568420;0.000000;60.000000;frame-0000009.png
1920;1080;0.78125;1;0.859375;0.9560546875;189.473679;79.631577;0.000000;60.000000;frame-0000010.png
1920;1080;0.859375;1;0.9375;0.9560546875;208.421051;78.694740;0.000000;60.000000;frame-0000011.png
1920;1080;0;0.9560546875;0.078125;0.912109375;227.368423;77.757896;0.000000;60.000000;frame-0000012.png
1920;1080;0.078125;0.9560546875;0.15625;0.912109375;246.315796;76.821053;0.000000;60.000000;frame-0000013.png
1920;1080;0.15625;0.9560546875;0.234375;0.912109375;265.263153;75.884209;0.000000;60.000000;frame-0000014.png
1920;1080;0.234375;0.9560546875;0.3125;0.912109375;284.210541;74.947365;0.000000;60.000000;frame-0000015.png
1920;1080;0.3125;0.9560546875;0.390625;0.912109375;303.157898;74.010529;0.000000;60.000000;frame-0000016.png
1920;1080;0.390625;0.9560546875;0.46875;0.912109375;322.105255;73.073685;0.000000;60.000000;frame-0000017.png
1920;1080;0.46875;0.9560546875;0.546875;0.912109375;341.052643;72.136841;0.000000;60.000000;frame-0000018.png
1920;1080;0.546875;0.9560546875;0.625;0.912109375;360.000000;71.199997;0.000000;60.000000;frame-0000019.png
1920;1080;0.625;0.9560546875;0.703125;0.912109375;378.947357;70.263161;0.000000;60.000000;frame-0000020.png
1920;1080;0.703125;0.9560546875;0.78125;0.912109375;397.894745;69.326317;0.000000;60.000000;frame-0000021.png
1920;1080;0.78125;0.9560546875;0.859375;0.912109375;416.842102;68.389473;0.000000;60.000000;frame-0000022.png
1920;1080;0.859375;0.9560546875;0.9375;0.912109375;435.789459;67.452629;0.000000;60.000000;frame-0000023.png
1920;1080;0;0.912109375;0.078125;0.8681640625;454.736847;66.515793;0.000000;60.000000;frame-0000024.png
1920;1080;0.078125;0.912109375;0.15625;0.8681640625;473.684204;65.578949;0.000000;60.000000;frame-0000025.png
1920;1080;0.15625;0.912109375;0.234375;0.8681640625;492.631592;64.642105;0.000000;60.000000;frame-0000026.png
1920;1080;0.234375;0.912109375;0.3125;0.8681640625;511.578949;63.705265;0.000000;60.000000;frame-0000027.png
1920;1080;0.3125;0.912109375;0.390625;0.8681640625;530.526306;62.768421;0.000000;60.000000;frame-0000028.png
1920;1080;0.390625;0.912109375;0.46875;0.8681640625;549.473694;61.831577;0.000000;60.000000;frame-0000029.png
1920;1080;0.46875;0.912109375;0.546875;0.8681640625;568.421082;60.894737;0.000000;60.000000;frame-0000030.png
1920;1080;0.546875;0.912109375;0.625;0.8681640625;587.368408;59.957893;0.000000;60.000000;frame-0000031.png
1920;1080;0.625;0.912109375;0.703125;0.8681640625;606.315796;59.021053;0.000000;60.000000;frame-0000032.png
1920;1080;0.703125;0.912109375;0.78125;0.8681640625;625.263184;58.084209;0.000000;60.000000;frame-0000033.png
1920;1080;0.78125;0.912109375;0.859375;0.8681640625;644.210510;57.147369;0.000000;60.000000;frame-0000034.png
1920;1080;0.859375;0.912109375;0.9375;0.8681640625;663.157898;56.210526;0.000000;60.000000;frame-0000035.png
1920;1080;0;0.8681640625;0.078125;0.82421875;682.105286;55.273685;0.000000;60.000000;frame-0000036.png
1920;1080;0.078125;0.8681640625;0.15625;0.82421875;701.052612;54.336842;0.000000;60.000000;frame-0000037.png
1920;1080;0.15625;0.8681640625;0.234375;0.82421875;720.000000;53.400002;0.000000;60.000000;frame-0000038.png
1920;1080;0.234375;0.8681640625;0.3125;0.82421875;738.947388;52.463158;0.000000;60.000000;frame-0000039.png
1920;1080;0.3125;0.8681640625;0.390625;0.82421875;757.894714;51.526318;0.000000;60.000000;frame-0000040.png
1920;1080;0.390625;0.8681640625;0.46875;0.82421875;776.842102;50.589474;0.000000;60.000000;frame-0000041.png
1920;1080;0.46875;0.8681640625;0.546875;0.82421875;795.789490;49.652630;0.000000;60.000000;frame-0000042.png
1920;1080;0.546875;0.8681640625;0.625;0.82421875;814.736816;48.715790;0.000000;60.000000;frame-0000043.png
1920;1080;0.625;0.8681640625;0.703125;0.82421875;833.684204;47.778946;0.000000;60.000000;frame-0000044.png
1920;1080;0.703125;0.8681640625;0.78125;0.82421875;852.631592;46.842106;0.000000;60.000000;frame-0000045.png
